study_key,label,code,from_submodel,to_submodel,parameter_family,parameter,travel_label,from_value,to_value,from_rate_Gpc3yr,to_rate_Gpc3yr,study_color_code,compact_object_type
Deng_2024_BSE,Deng_MTISNAk20300α0.1_to_MTISNBk20300α0.1,Deng_2024_BSE,MTISNAk20300α0.1,MTISNBk20300α0.1,remnant mass prescription,SN_mechanism,MTISNAk20300α0.1 to MTISNBk20300α0.1,A,B,37.557,54.288,,NS-NS
Deng_2024_BSE,Deng_MTISNBk20300α0.1_to_MTISNCk20300α0.1,Deng_2024_BSE,MTISNBk20300α0.1,MTISNCk20300α0.1,remnant mass prescription,SN_mechanism,MTISNBk20300α0.1 to MTISNCk20300α0.1,B,C,54.288,38.025,,NS-NS
Deng_2024_BSE,Deng_MTISNAk20300α0.5_to_MTISNBk20300α0.5,Deng_2024_BSE,MTISNAk20300α0.5,MTISNBk20300α0.5,remnant mass prescription,SN_mechanism,MTISNAk20300α0.5 to MTISNBk20300α0.5,A,B,59.553,83.304,,NS-NS
Deng_2024_BSE,Deng_MTISNBk20300α0.5_to_MTISNCk20300α0.5,Deng_2024_BSE,MTISNBk20300α0.5,MTISNCk20300α0.5,remnant mass prescription,SN_mechanism,MTISNBk20300α0.5 to MTISNCk20300α0.5,B,C,83.304,63.414,,NS-NS
Deng_2024_BSE,Deng_MTISNAk20300α1_to_MTISNBk20300α1,Deng_2024_BSE,MTISNAk20300α1,MTISNBk20300α1,remnant mass prescription,SN_mechanism,MTISNAk20300α1 to MTISNBk20300α1,A,B,53.118,82.134,,NS-NS
Deng_2024_BSE,Deng_MTISNBk20300α1_to_MTISNCk20300α1,Deng_2024_BSE,MTISNBk20300α1,MTISNCk20300α1,remnant mass prescription,SN_mechanism,MTISNBk20300α1 to MTISNCk20300α1,B,C,82.134,56.16,,NS-NS
Deng_2024_BSE,Deng_MTISNAk20300α2_to_MTISNBk20300α2,Deng_2024_BSE,MTISNAk20300α2,MTISNBk20300α2,remnant mass prescription,SN_mechanism,MTISNAk20300α2 to MTISNBk20300α2,A,B,73.71,110.565,,NS-NS
Deng_2024_BSE,Deng_MTISNBk20300α2_to_MTISNCk20300α2,Deng_2024_BSE,MTISNBk20300α2,MTISNCk20300α2,remnant mass prescription,SN_mechanism,MTISNBk20300α2 to MTISNCk20300α2,B,C,110.565,80.613,,NS-NS
Deng_2024_BSE,Deng_MTISNAk20300α5_to_MTISNBk20300α5,Deng_2024_BSE,MTISNAk20300α5,MTISNBk20300α5,remnant mass prescription,SN_mechanism,MTISNAk20300α5 to MTISNBk20300α5,A,B,152.919,248.274,,NS-NS
Deng_2024_BSE,Deng_MTISNBk20300α5_to_MTISNCk20300α5,Deng_2024_BSE,MTISNBk20300α5,MTISNCk20300α5,remnant mass prescription,SN_mechanism,MTISNBk20300α5 to MTISNCk20300α5,B,C,248.274,165.789,,NS-NS
Deng_2024_BSE,Deng_MTISNAk20300α10_to_MTISNBk20300α10,Deng_2024_BSE,MTISNAk20300α10,MTISNBk20300α10,remnant mass prescription,SN_mechanism,MTISNAk20300α10 to MTISNBk20300α10,A,B,146.484,242.307,,NS-NS
Deng_2024_BSE,Deng_MTISNBk20300α10_to_MTISNCk20300α10,Deng_2024_BSE,MTISNBk20300α10,MTISNCk20300α10,remnant mass prescription,SN_mechanism,MTISNBk20300α10 to MTISNCk20300α10,B,C,242.307,142.506,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40150α0.1_to_MTISNBk40150α0.1,Deng_2024_BSE,MTISNAk40150α0.1,MTISNBk40150α0.1,remnant mass prescription,SN_mechanism,MTISNAk40150α0.1 to MTISNBk40150α0.1,A,B,64.116,70.668,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40150α0.1_to_MTISNCk40150α0.1,Deng_2024_BSE,MTISNBk40150α0.1,MTISNCk40150α0.1,remnant mass prescription,SN_mechanism,MTISNBk40150α0.1 to MTISNCk40150α0.1,B,C,70.668,68.328,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40150α0.5_to_MTISNBk40150α0.5,Deng_2024_BSE,MTISNAk40150α0.5,MTISNBk40150α0.5,remnant mass prescription,SN_mechanism,MTISNAk40150α0.5 to MTISNBk40150α0.5,A,B,126.009,134.316,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40150α0.5_to_MTISNCk40150α0.5,Deng_2024_BSE,MTISNBk40150α0.5,MTISNCk40150α0.5,remnant mass prescription,SN_mechanism,MTISNBk40150α0.5 to MTISNCk40150α0.5,B,C,134.316,135.954,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40150α1_to_MTISNBk40150α1,Deng_2024_BSE,MTISNAk40150α1,MTISNBk40150α1,remnant mass prescription,SN_mechanism,MTISNAk40150α1 to MTISNBk40150α1,A,B,119.691,134.082,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40150α1_to_MTISNCk40150α1,Deng_2024_BSE,MTISNBk40150α1,MTISNCk40150α1,remnant mass prescription,SN_mechanism,MTISNBk40150α1 to MTISNCk40150α1,B,C,134.082,122.616,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40150α2_to_MTISNBk40150α2,Deng_2024_BSE,MTISNAk40150α2,MTISNBk40150α2,remnant mass prescription,SN_mechanism,MTISNAk40150α2 to MTISNBk40150α2,A,B,154.323,169.416,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40150α2_to_MTISNCk40150α2,Deng_2024_BSE,MTISNBk40150α2,MTISNCk40150α2,remnant mass prescription,SN_mechanism,MTISNBk40150α2 to MTISNCk40150α2,B,C,169.416,179.01,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40150α5_to_MTISNBk40150α5,Deng_2024_BSE,MTISNAk40150α5,MTISNBk40150α5,remnant mass prescription,SN_mechanism,MTISNAk40150α5 to MTISNBk40150α5,A,B,387.153,435.24,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40150α5_to_MTISNCk40150α5,Deng_2024_BSE,MTISNBk40150α5,MTISNCk40150α5,remnant mass prescription,SN_mechanism,MTISNBk40150α5 to MTISNCk40150α5,B,C,435.24,422.838,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40150α10_to_MTISNBk40150α10,Deng_2024_BSE,MTISNAk40150α10,MTISNBk40150α10,remnant mass prescription,SN_mechanism,MTISNAk40150α10 to MTISNBk40150α10,A,B,427.635,483.21,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40150α10_to_MTISNCk40150α10,Deng_2024_BSE,MTISNBk40150α10,MTISNCk40150α10,remnant mass prescription,SN_mechanism,MTISNBk40150α10 to MTISNCk40150α10,B,C,483.21,400.959,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40300α0.1_to_MTISNBk40300α0.1,Deng_2024_BSE,MTISNAk40300α0.1,MTISNBk40300α0.1,remnant mass prescription,SN_mechanism,MTISNAk40300α0.1 to MTISNBk40300α0.1,A,B,34.983,43.641,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40300α0.1_to_MTISNCk40300α0.1,Deng_2024_BSE,MTISNBk40300α0.1,MTISNCk40300α0.1,remnant mass prescription,SN_mechanism,MTISNBk40300α0.1 to MTISNCk40300α0.1,B,C,43.641,35.568,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40300α0.5_to_MTISNBk40300α0.5,Deng_2024_BSE,MTISNAk40300α0.5,MTISNBk40300α0.5,remnant mass prescription,SN_mechanism,MTISNAk40300α0.5 to MTISNBk40300α0.5,A,B,56.277,73.593,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40300α0.5_to_MTISNCk40300α0.5,Deng_2024_BSE,MTISNBk40300α0.5,MTISNCk40300α0.5,remnant mass prescription,SN_mechanism,MTISNBk40300α0.5 to MTISNCk40300α0.5,B,C,73.593,59.319,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40300α1_to_MTISNBk40300α1,Deng_2024_BSE,MTISNAk40300α1,MTISNBk40300α1,remnant mass prescription,SN_mechanism,MTISNAk40300α1 to MTISNBk40300α1,A,B,49.959,69.966,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40300α1_to_MTISNCk40300α1,Deng_2024_BSE,MTISNBk40300α1,MTISNCk40300α1,remnant mass prescription,SN_mechanism,MTISNBk40300α1 to MTISNCk40300α1,B,C,69.966,53.937,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40300α2_to_MTISNBk40300α2,Deng_2024_BSE,MTISNAk40300α2,MTISNBk40300α2,remnant mass prescription,SN_mechanism,MTISNAk40300α2 to MTISNBk40300α2,A,B,71.838,97.929,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40300α2_to_MTISNCk40300α2,Deng_2024_BSE,MTISNBk40300α2,MTISNCk40300α2,remnant mass prescription,SN_mechanism,MTISNBk40300α2 to MTISNCk40300α2,B,C,97.929,76.752,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40300α5_to_MTISNBk40300α5,Deng_2024_BSE,MTISNAk40300α5,MTISNBk40300α5,remnant mass prescription,SN_mechanism,MTISNAk40300α5 to MTISNBk40300α5,A,B,147.888,222.534,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40300α5_to_MTISNCk40300α5,Deng_2024_BSE,MTISNBk40300α5,MTISNCk40300α5,remnant mass prescription,SN_mechanism,MTISNBk40300α5 to MTISNCk40300α5,B,C,222.534,160.992,,NS-NS
Deng_2024_BSE,Deng_MTISNAk40300α10_to_MTISNBk40300α10,Deng_2024_BSE,MTISNAk40300α10,MTISNBk40300α10,remnant mass prescription,SN_mechanism,MTISNAk40300α10 to MTISNBk40300α10,A,B,144.846,231.309,,NS-NS
Deng_2024_BSE,Deng_MTISNBk40300α10_to_MTISNCk40300α10,Deng_2024_BSE,MTISNBk40300α10,MTISNCk40300α10,remnant mass prescription,SN_mechanism,MTISNBk40300α10 to MTISNCk40300α10,B,C,231.309,142.857,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20150α0.1_to_MTIISNBk20150α0.1,Deng_2024_BSE,MTIISNAk20150α0.1,MTIISNBk20150α0.1,remnant mass prescription,SN_mechanism,MTIISNAk20150α0.1 to MTIISNBk20150α0.1,A,B,76.986,99.45,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20150α0.1_to_MTIISNCk20150α0.1,Deng_2024_BSE,MTIISNBk20150α0.1,MTIISNCk20150α0.1,remnant mass prescription,SN_mechanism,MTIISNBk20150α0.1 to MTIISNCk20150α0.1,B,C,99.45,83.07,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20150α0.5_to_MTIISNBk20150α0.5,Deng_2024_BSE,MTIISNAk20150α0.5,MTIISNBk20150α0.5,remnant mass prescription,SN_mechanism,MTIISNAk20150α0.5 to MTIISNBk20150α0.5,A,B,410.787,627.822,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20150α0.5_to_MTIISNCk20150α0.5,Deng_2024_BSE,MTIISNBk20150α0.5,MTIISNCk20150α0.5,remnant mass prescription,SN_mechanism,MTIISNBk20150α0.5 to MTIISNCk20150α0.5,B,C,627.822,432.9,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20150α1_to_MTIISNBk20150α1,Deng_2024_BSE,MTIISNAk20150α1,MTIISNBk20150α1,remnant mass prescription,SN_mechanism,MTIISNAk20150α1 to MTIISNBk20150α1,A,B,306.891,490.464,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20150α1_to_MTIISNCk20150α1,Deng_2024_BSE,MTIISNBk20150α1,MTIISNCk20150α1,remnant mass prescription,SN_mechanism,MTIISNBk20150α1 to MTIISNCk20150α1,B,C,490.464,330.642,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20150α2_to_MTIISNBk20150α2,Deng_2024_BSE,MTIISNAk20150α2,MTIISNBk20150α2,remnant mass prescription,SN_mechanism,MTIISNAk20150α2 to MTIISNBk20150α2,A,B,245.583,363.987,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20150α2_to_MTIISNCk20150α2,Deng_2024_BSE,MTIISNBk20150α2,MTIISNCk20150α2,remnant mass prescription,SN_mechanism,MTIISNBk20150α2 to MTIISNCk20150α2,B,C,363.987,268.281,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20150α5_to_MTIISNBk20150α5,Deng_2024_BSE,MTIISNAk20150α5,MTIISNBk20150α5,remnant mass prescription,SN_mechanism,MTIISNAk20150α5 to MTIISNBk20150α5,A,B,406.809,760.149,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20150α5_to_MTIISNCk20150α5,Deng_2024_BSE,MTIISNBk20150α5,MTIISNCk20150α5,remnant mass prescription,SN_mechanism,MTIISNBk20150α5 to MTIISNCk20150α5,B,C,760.149,501.345,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20150α10_to_MTIISNBk20150α10,Deng_2024_BSE,MTIISNAk20150α10,MTIISNBk20150α10,remnant mass prescription,SN_mechanism,MTIISNAk20150α10 to MTIISNBk20150α10,A,B,575.055,803.907,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20150α10_to_MTIISNCk20150α10,Deng_2024_BSE,MTIISNBk20150α10,MTIISNCk20150α10,remnant mass prescription,SN_mechanism,MTIISNBk20150α10 to MTIISNCk20150α10,B,C,803.907,572.364,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20300α0.1_to_MTIISNBk20300α0.1,Deng_2024_BSE,MTIISNAk20300α0.1,MTIISNBk20300α0.1,remnant mass prescription,SN_mechanism,MTIISNAk20300α0.1 to MTIISNBk20300α0.1,A,B,45.864,70.083,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20300α0.1_to_MTIISNCk20300α0.1,Deng_2024_BSE,MTIISNBk20300α0.1,MTIISNCk20300α0.1,remnant mass prescription,SN_mechanism,MTIISNBk20300α0.1 to MTIISNCk20300α0.1,B,C,70.083,45.396,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20300α0.5_to_MTIISNBk20300α0.5,Deng_2024_BSE,MTIISNAk20300α0.5,MTIISNBk20300α0.5,remnant mass prescription,SN_mechanism,MTIISNAk20300α0.5 to MTIISNBk20300α0.5,A,B,269.451,515.502,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20300α0.5_to_MTIISNCk20300α0.5,Deng_2024_BSE,MTIISNBk20300α0.5,MTIISNCk20300α0.5,remnant mass prescription,SN_mechanism,MTIISNBk20300α0.5 to MTIISNCk20300α0.5,B,C,515.502,285.597,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20300α1_to_MTIISNBk20300α1,Deng_2024_BSE,MTIISNAk20300α1,MTIISNBk20300α1,remnant mass prescription,SN_mechanism,MTIISNAk20300α1 to MTIISNBk20300α1,A,B,191.997,396.864,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20300α1_to_MTIISNCk20300α1,Deng_2024_BSE,MTIISNBk20300α1,MTIISNCk20300α1,remnant mass prescription,SN_mechanism,MTIISNBk20300α1 to MTIISNCk20300α1,B,C,396.864,209.898,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20300α2_to_MTIISNBk20300α2,Deng_2024_BSE,MTIISNAk20300α2,MTIISNBk20300α2,remnant mass prescription,SN_mechanism,MTIISNAk20300α2 to MTIISNBk20300α2,A,B,153.621,288.873,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20300α2_to_MTIISNCk20300α2,Deng_2024_BSE,MTIISNBk20300α2,MTIISNCk20300α2,remnant mass prescription,SN_mechanism,MTIISNBk20300α2 to MTIISNCk20300α2,B,C,288.873,166.023,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20300α5_to_MTIISNBk20300α5,Deng_2024_BSE,MTIISNAk20300α5,MTIISNBk20300α5,remnant mass prescription,SN_mechanism,MTIISNAk20300α5 to MTIISNBk20300α5,A,B,209.313,557.271,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20300α5_to_MTIISNCk20300α5,Deng_2024_BSE,MTIISNBk20300α5,MTIISNCk20300α5,remnant mass prescription,SN_mechanism,MTIISNBk20300α5 to MTIISNCk20300α5,B,C,557.271,235.17,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk20300α10_to_MTIISNBk20300α10,Deng_2024_BSE,MTIISNAk20300α10,MTIISNBk20300α10,remnant mass prescription,SN_mechanism,MTIISNAk20300α10 to MTIISNBk20300α10,A,B,212.706,472.68,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk20300α10_to_MTIISNCk20300α10,Deng_2024_BSE,MTIISNBk20300α10,MTIISNCk20300α10,remnant mass prescription,SN_mechanism,MTIISNBk20300α10 to MTIISNCk20300α10,B,C,472.68,210.483,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40150α0.1_to_MTIISNBk40150α0.1,Deng_2024_BSE,MTIISNAk40150α0.1,MTIISNBk40150α0.1,remnant mass prescription,SN_mechanism,MTIISNAk40150α0.1 to MTIISNBk40150α0.1,A,B,65.52,79.794,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40150α0.1_to_MTIISNCk40150α0.1,Deng_2024_BSE,MTIISNBk40150α0.1,MTIISNCk40150α0.1,remnant mass prescription,SN_mechanism,MTIISNBk40150α0.1 to MTIISNCk40150α0.1,B,C,79.794,71.253,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40150α0.5_to_MTIISNBk40150α0.5,Deng_2024_BSE,MTIISNAk40150α0.5,MTIISNBk40150α0.5,remnant mass prescription,SN_mechanism,MTIISNAk40150α0.5 to MTIISNBk40150α0.5,A,B,270.621,404.352,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40150α0.5_to_MTIISNCk40150α0.5,Deng_2024_BSE,MTIISNBk40150α0.5,MTIISNCk40150α0.5,remnant mass prescription,SN_mechanism,MTIISNBk40150α0.5 to MTIISNCk40150α0.5,B,C,404.352,290.043,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40150α1_to_MTIISNBk40150α1,Deng_2024_BSE,MTIISNAk40150α1,MTIISNBk40150α1,remnant mass prescription,SN_mechanism,MTIISNAk40150α1 to MTIISNBk40150α1,A,B,205.452,316.485,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40150α1_to_MTIISNCk40150α1,Deng_2024_BSE,MTIISNBk40150α1,MTIISNCk40150α1,remnant mass prescription,SN_mechanism,MTIISNBk40150α1 to MTIISNCk40150α1,B,C,316.485,220.896,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40150α2_to_MTIISNBk40150α2,Deng_2024_BSE,MTIISNAk40150α2,MTIISNBk40150α2,remnant mass prescription,SN_mechanism,MTIISNAk40150α2 to MTIISNBk40150α2,A,B,168.246,244.062,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40150α2_to_MTIISNCk40150α2,Deng_2024_BSE,MTIISNBk40150α2,MTIISNCk40150α2,remnant mass prescription,SN_mechanism,MTIISNBk40150α2 to MTIISNCk40150α2,B,C,244.062,185.445,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40150α5_to_MTIISNBk40150α5,Deng_2024_BSE,MTIISNAk40150α5,MTIISNBk40150α5,remnant mass prescription,SN_mechanism,MTIISNAk40150α5 to MTIISNBk40150α5,A,B,373.932,617.175,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40150α5_to_MTIISNCk40150α5,Deng_2024_BSE,MTIISNBk40150α5,MTIISNCk40150α5,remnant mass prescription,SN_mechanism,MTIISNBk40150α5 to MTIISNCk40150α5,B,C,617.175,466.479,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40150α10_to_MTIISNBk40150α10,Deng_2024_BSE,MTIISNAk40150α10,MTIISNBk40150α10,remnant mass prescription,SN_mechanism,MTIISNAk40150α10 to MTIISNBk40150α10,A,B,591.903,800.046,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40150α10_to_MTIISNCk40150α10,Deng_2024_BSE,MTIISNBk40150α10,MTIISNCk40150α10,remnant mass prescription,SN_mechanism,MTIISNBk40150α10 to MTIISNCk40150α10,B,C,800.046,589.095,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40300α0.1_to_MTIISNBk40300α0.1,Deng_2024_BSE,MTIISNAk40300α0.1,MTIISNBk40300α0.1,remnant mass prescription,SN_mechanism,MTIISNAk40300α0.1 to MTIISNBk40300α0.1,A,B,36.27,54.522,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40300α0.1_to_MTIISNCk40300α0.1,Deng_2024_BSE,MTIISNBk40300α0.1,MTIISNCk40300α0.1,remnant mass prescription,SN_mechanism,MTIISNBk40300α0.1 to MTIISNCk40300α0.1,B,C,54.522,36.855,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40300α0.5_to_MTIISNBk40300α0.5,Deng_2024_BSE,MTIISNAk40300α0.5,MTIISNBk40300α0.5,remnant mass prescription,SN_mechanism,MTIISNAk40300α0.5 to MTIISNBk40300α0.5,A,B,170.82,319.995,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40300α0.5_to_MTIISNCk40300α0.5,Deng_2024_BSE,MTIISNBk40300α0.5,MTIISNCk40300α0.5,remnant mass prescription,SN_mechanism,MTIISNBk40300α0.5 to MTIISNCk40300α0.5,B,C,319.995,180.999,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40300α1_to_MTIISNBk40300α1,Deng_2024_BSE,MTIISNAk40300α1,MTIISNBk40300α1,remnant mass prescription,SN_mechanism,MTIISNAk40300α1 to MTIISNBk40300α1,A,B,120.276,248.742,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40300α1_to_MTIISNCk40300α1,Deng_2024_BSE,MTIISNBk40300α1,MTIISNCk40300α1,remnant mass prescription,SN_mechanism,MTIISNBk40300α1 to MTIISNCk40300α1,B,C,248.742,131.508,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40300α2_to_MTIISNBk40300α2,Deng_2024_BSE,MTIISNAk40300α2,MTIISNBk40300α2,remnant mass prescription,SN_mechanism,MTIISNAk40300α2 to MTIISNBk40300α2,A,B,98.163,191.529,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40300α2_to_MTIISNCk40300α2,Deng_2024_BSE,MTIISNBk40300α2,MTIISNCk40300α2,remnant mass prescription,SN_mechanism,MTIISNBk40300α2 to MTIISNCk40300α2,B,C,191.529,106.47,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40300α5_to_MTIISNBk40300α5,Deng_2024_BSE,MTIISNAk40300α5,MTIISNBk40300α5,remnant mass prescription,SN_mechanism,MTIISNAk40300α5 to MTIISNBk40300α5,A,B,188.955,447.642,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40300α5_to_MTIISNCk40300α5,Deng_2024_BSE,MTIISNBk40300α5,MTIISNCk40300α5,remnant mass prescription,SN_mechanism,MTIISNBk40300α5 to MTIISNCk40300α5,B,C,447.642,212.94,,NS-NS
Deng_2024_BSE,Deng_MTIISNAk40300α10_to_MTIISNBk40300α10,Deng_2024_BSE,MTIISNAk40300α10,MTIISNBk40300α10,remnant mass prescription,SN_mechanism,MTIISNAk40300α10 to MTIISNBk40300α10,A,B,227.916,479.583,,NS-NS
Deng_2024_BSE,Deng_MTIISNBk40300α10_to_MTIISNCk40300α10,Deng_2024_BSE,MTIISNBk40300α10,MTIISNCk40300α10,remnant mass prescription,SN_mechanism,MTIISNBk40300α10 to MTIISNCk40300α10,B,C,479.583,224.172,,NS-NS
Deng_2024_BSE,Deng_MTIIISNAk20150α0.1_to_MTIIISNBk20150α0.1,Deng_2024_BSE,MTIIISNAk20150α0.1,MTIIISNBk20150α0.1,remnant mass prescription,SN_mechanism,MTIIISNAk20150α0.1 to MTIIISNBk20150α0.1,A,B,64.818,75.699,,NS-NS
Deng_2024_BSE,Deng_MTIIISNBk20150α0.1_to_MTIIISNCk20150α0.1,Deng_2024_BSE,MTIIISNBk20150α0.1,MTIIISNCk20150α0.1,remnant mass prescription,SN_mechanism,MTIIISNBk20150α0.1 to MTIIISNCk20150α0.1,B,C,75.699,72.072,,NS-NS
Deng_2024_BSE,Deng_MTIIISNAk20150α0.5_to_MTIIISNBk20150α0.5,Deng_2024_BSE,MTIIISNAk20150α0.5,MTIIISNBk20150α0.5,remnant mass prescription,SN_mechanism,MTIIISNAk20150α0.5 to MTIIISNBk20150α0.5,A,B,39.312,35.802,,NS-NS
Deng_2024_BSE,Deng_MTIIISNBk20150α0.5_to_MTIIISNCk20150α0.5,Deng_2024_BSE,MTIIISNBk20150α0.5,MTIIISNCk20150α0.5,remnant mass prescription,SN_mechanism,MTIIISNBk20150α0.5 to MTIIISNCk20150α0.5,B,C,35.802,41.886,,NS-NS
Deng_2024_BSE,Deng_MTIIISNAk20150α1_to_MTIIISNBk20150α1,Deng_2024_BSE,MTIIISNAk20150α1,MTIIISNBk20150α1,remnant mass prescription,SN_mechanism,MTIIISNAk20150α1 to MTIIISNBk20150α1,A,B,28.665,28.782,,NS-NS
Deng_2024_BSE,Deng_MTIIISNBk20150α1_to_MTIIISNCk20150α1,Deng_2024_BSE,MTIIISNBk20150α1,MTIIISNCk20150α1,remnant mass prescription,SN_mechanism,MTIIISNBk20150α1 to MTIIISNCk20150α1,B,C,28.782,30.888,,NS-NS
Deng_2024_BSE,Deng_MTIIISNAk20150α2_to_MTIIISNBk20150α2,Deng_2024_BSE,MTIIISNAk20150α2,MTIIISNBk20150α2,remnant mass prescription,SN_mechanism,MTIIISNAk20150α2 to MTIIISNBk20150α2,A,B,24.921,26.091,,NS-NS
Deng_2024_BSE,Deng_MTIIISNBk20150α2_to_MTIIISNCk20150α2,Deng_2024_BSE,MTIIISNBk20150α2,MTIIISNCk20150α2,remnant mass prescription,SN_mechanism,MTIIISNBk20150α2 to MTIIISNCk20150α2,B,C,26.091,28.08,,NS-NS
Deng_2024_BSE,Deng_MTIIISNAk20150α5_to_MTIIISNBk20150α5,Deng_2024_BSE,MTIIISNAk20150α5,MTIIISNBk20150α5,remnant mass prescription,SN_mechanism,MTIIISNAk20150α5 to MTIIISNBk20150α5,A,B,275.418,297.063,,NS-NS
Deng_2024_BSE,Deng_MTIIISNBk20150α5_to_MTIIISNCk20150α5,Deng_2024_BSE,MTIIISNBk20150α5,MTIIISNCk20150α5,remnant mass prescription,SN_mechanism,MTIIISNBk20150α5 to MTIIISNCk20150α5,B,C,297.063,316.368,,NS-NS
Deng_2024_BSE,Deng_MTIIISNAk20150α10_to_MTIIISNBk20150α10,Deng_2024_BSE,MTIIISNAk20150α10,MTIIISNBk20150α10,remnant mass prescription,SN_mechanism,MTIIISNAk20150α10 to MTIIISNBk20150α10,A,B,377.442,438.165,,NS-NS
Deng_2024_BSE,Deng_MTIIISNBk20150α10_to_MTIIISNCk20150α10,Deng_2024_BSE,MTIIISNBk20150α10,MTIIISNCk20150α10,remnant mass prescription,SN_mechanism,MTIIISNBk20150α10 to MTIIISNCk20150α10,B,C,438.165,377.91,,NS-NS
Deng_2024_BSE,Deng_MTIIISNAk20300α0.1_to_MTIIISNBk20300α0.1,Deng_2024_BSE,MTIIISNAk20300α0.1,MTIIISNBk20300α0.1,remnant mass prescription,SN_mechanism,MTIIISNAk20300α0.1 to MTIIISNBk20300α0.1,A,B,40.131,55.575,,NS-NS
Deng_2024_BSE,Deng_MTIIISNBk20300α0.1_to_MTIIISNCk20300α0.1,Deng_2024_BSE,MTIIISNBk20300α0.1,MTIIISNCk20300α0.1,remnant mass prescription,SN_mechanism,MTIIISNBk20300α0.1 to MTIIISNCk20300α0.1,B,C,55.575,44.46,,NS-NS
Deng_2024_BSE,Deng_MTIIISNAk20300α0.5_to_MTIIISNBk20300α0.5,Deng_2024_BSE,MTIIISNAk20300α0.5,MTIIISNBk20300α0.5,remnant mass prescription,SN_mechanism,MTIIISNAk20300α0.5 to MTIIISNBk20300α0.5,A,B,21.294,21.879,,NS-NS
