compact_object_type,formation_channel,study_key,label,first_author,year,month,ads_url,arxiv_url,code,plotting_style,rate_Gpc3yr,rate_type,submodel,submodel string,notes,submodel change 1,submodel change 2,sfrd-1,sfrd-2,sfrd-3,sfrd-4,sigma_kick,sigma_stripped_SN,alpha_CE,beta_MT,gamma_AM,CE_pessimistic,CE_prescription,lambda_CE,RMP,PISN_prescription,MT_stability,Eddington_limited,f_WR,stellar_tracks,binding_energy
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,189.85759825440547,,B22-A-SFRD121,B22-A-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,98.07275569658928,,B22-B-SFRD121,B22-B-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,65.0544866054726,,B22-C-SFRD121,B22-C-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,45.627250100276726,,B22-D-SFRD121,B22-D-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,44.13873364567864,,B22-E-SFRD121,B22-E-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,199.67961027140046,,B22-F-SFRD121,B22-F-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,11.56829067803367,,B22-G-SFRD121,B22-G-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,74.94418484472563,,B22-H-SFRD121,B22-H-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,241.38766486535562,,B22-I-SFRD121,B22-I-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,191.60328332321305,,B22-J-SFRD121,B22-J-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,249.80399467752517,,B22-K-SFRD121,B22-K-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,392.2403558987403,,B22-L-SFRD121,B22-L-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,152.10680768815703,,B22-M-SFRD121,B22-M-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,221.74119635754047,,B22-N-SFRD121,B22-N-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,193.16650691726917,,B22-O-SFRD121,B22-O-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,460.01984563630793,,B22-P-SFRD121,B22-P-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,758.4692409691334,,B22-Q-SFRD121,B22-Q-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,573.4033835525776,,B22-R-SFRD121,B22-R-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,186.24290211280373,,B22-S-SFRD121,B22-S-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,88.58812826258321,,B22-T-SFRD121,B22-T-SFRD121,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,58.14253362784998,,B22-A-SFRD122,B22-A-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,27.581000747465268,,B22-B-SFRD122,B22-B-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,18.860779244386816,,B22-C-SFRD122,B22-C-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,11.81638195129891,,B22-D-SFRD122,B22-D-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,12.70664361947156,,B22-E-SFRD122,B22-E-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,47.15395352623214,,B22-F-SFRD122,B22-F-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,4.309182604109008,,B22-G-SFRD122,B22-G-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,17.550919576623812,,B22-H-SFRD122,B22-H-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,80.73688123589095,,B22-I-SFRD122,B22-I-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,54.33927723208268,,B22-J-SFRD122,B22-J-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,74.58424064130443,,B22-K-SFRD122,B22-K-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,148.19631035503022,,B22-L-SFRD122,B22-L-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,49.592575383688796,,B22-M-SFRD122,B22-M-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,65.61521340280876,,B22-N-SFRD122,B22-N-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,59.06717255701717,,B22-O-SFRD122,B22-O-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,159.22958684558492,,B22-P-SFRD122,B22-P-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,288.1186423387468,,B22-Q-SFRD122,B22-Q-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,223.6083783310435,,B22-R-SFRD122,B22-R-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,69.71861359375801,,B22-S-SFRD122,B22-S-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,20.000891611997655,,B22-T-SFRD122,B22-T-SFRD122,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,87.17851730557814,,B22-A-SFRD123,B22-A-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,37.93396694479919,,B22-B-SFRD123,B22-B-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,24.58833435711379,,B22-C-SFRD123,B22-C-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,14.376655422103925,,B22-D-SFRD123,B22-D-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,18.532716367253308,,B22-E-SFRD123,B22-E-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,66.38350219071087,,B22-F-SFRD123,B22-F-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,6.022441357434612,,B22-G-SFRD123,B22-G-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,24.817984715686546,,B22-H-SFRD123,B22-H-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,110.57131330539677,,B22-I-SFRD123,B22-I-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,54.18521046727889,,B22-J-SFRD123,B22-J-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,112.1631523854942,,B22-K-SFRD123,B22-K-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,225.8659734552841,,B22-L-SFRD123,B22-L-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,75.19039276764438,,B22-M-SFRD123,B22-M-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,97.64244774564396,,B22-N-SFRD123,B22-N-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,88.74500616271055,,B22-O-SFRD123,B22-O-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,245.16691072636112,,B22-P-SFRD123,B22-P-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,460.31948910128517,,B22-Q-SFRD123,B22-Q-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,355.6648341193145,,B22-R-SFRD123,B22-R-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,104.67535569800566,,B22-S-SFRD123,B22-S-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,22.44892665130338,,B22-T-SFRD123,B22-T-SFRD123,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,198.35706166076682,,B22-A-SFRD131,B22-A-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,102.25568598611609,,B22-B-SFRD131,B22-B-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,67.82267636064465,,B22-C-SFRD131,B22-C-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,47.46872345993891,,B22-D-SFRD131,B22-D-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,46.68473174551034,,B22-E-SFRD131,B22-E-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,213.82844165810045,,B22-F-SFRD131,B22-F-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,12.048193344450373,,B22-G-SFRD131,B22-G-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,80.71711079100871,,B22-H-SFRD131,B22-H-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,251.2982477701062,,B22-I-SFRD131,B22-I-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,203.2832842609618,,B22-J-SFRD131,B22-J-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,262.4535675993614,,B22-K-SFRD131,B22-K-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,405.19308676793776,,B22-L-SFRD131,B22-L-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,158.4553722297339,,B22-M-SFRD131,B22-M-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,232.05513534828384,,B22-N-SFRD131,B22-N-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,201.74261902944323,,B22-O-SFRD131,B22-O-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,477.158296218066,,B22-P-SFRD131,B22-P-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,778.1409605707463,,B22-Q-SFRD131,B22-Q-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,587.5731124575493,,B22-R-SFRD131,B22-R-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,192.5865153968505,,B22-S-SFRD131,B22-S-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,90.4732883377325,,B22-T-SFRD131,B22-T-SFRD131,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,58.6918124403474,,B22-A-SFRD132,B22-A-SFRD132,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,27.868685272971426,,B22-B-SFRD132,B22-B-SFRD132,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,19.855919868670746,,B22-C-SFRD132,B22-C-SFRD132,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,12.52073549277376,,B22-D-SFRD132,B22-D-SFRD132,,,,,,,,,,,,,,,,,,,,,,
NS-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,12.733271169394676,,B22-E-SFRD132,B22-E-SFRD132,,,,,,,,,,,,,,,,,,,,,,
