study_key,label,code,from_submodel,to_submodel,parameter_family,parameter,travel_label,from_value,to_value,from_rate_Gpc3yr,to_rate_Gpc3yr,study_color_code,compact_object_type
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Madau_Ma_FurlSingle,Neijssel_pess_Madau_Ma_FurlDouble,star formation history,SFRD_model,Neijssel_pess_Madau_Ma_FurlSingle to Neijssel_pess_Madau_Ma_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,158.56,174.71,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Madau_Langer_Panter,Neijssel_pess_Madau_Langer_FurlSingle,star formation history,SFRD_model,Neijssel_pess_Madau_Langer_Panter to Neijssel_pess_Madau_Langer_FurlSingle,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,448.84,563.44,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Madau_Langer_Panter,Neijssel_pess_Madau_Langer_FurlDouble,star formation history,SFRD_model,Neijssel_pess_Madau_Langer_Panter to Neijssel_pess_Madau_Langer_FurlDouble,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,448.84,589.13,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Madau_Langer_FurlSingle,Neijssel_pess_Madau_Langer_FurlDouble,star formation history,SFRD_model,Neijssel_pess_Madau_Langer_FurlSingle to Neijssel_pess_Madau_Langer_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,563.44,589.13,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Madau_LangerOff_Panter,Neijssel_pess_Madau_LangerOff_FurlSingle,star formation history,SFRD_model,Neijssel_pess_Madau_LangerOff_Panter to Neijssel_pess_Madau_LangerOff_FurlSingle,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,59.17,151.84,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Madau_LangerOff_Panter,Neijssel_pess_Madau_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_pess_Madau_LangerOff_Panter to Neijssel_pess_Madau_LangerOff_FurlDouble,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,59.17,167.64,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Madau_LangerOff_FurlSingle,Neijssel_pess_Madau_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_pess_Madau_LangerOff_FurlSingle to Neijssel_pess_Madau_LangerOff_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,151.84,167.64,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Strolger_Ma_Panter,Neijssel_pess_Strolger_Ma_FurlSingle,star formation history,SFRD_model,Neijssel_pess_Strolger_Ma_Panter to Neijssel_pess_Strolger_Ma_FurlSingle,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,101.98,255.46,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Strolger_Ma_Panter,Neijssel_pess_Strolger_Ma_FurlDouble,star formation history,SFRD_model,Neijssel_pess_Strolger_Ma_Panter to Neijssel_pess_Strolger_Ma_FurlDouble,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,101.98,271.91,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Strolger_Ma_FurlSingle,Neijssel_pess_Strolger_Ma_FurlDouble,star formation history,SFRD_model,Neijssel_pess_Strolger_Ma_FurlSingle to Neijssel_pess_Strolger_Ma_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,255.46,271.91,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Strolger_Langer_Panter,Neijssel_pess_Strolger_Langer_FurlSingle,star formation history,SFRD_model,Neijssel_pess_Strolger_Langer_Panter to Neijssel_pess_Strolger_Langer_FurlSingle,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,574.91,688.91,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Strolger_Langer_Panter,Neijssel_pess_Strolger_Langer_FurlDouble,star formation history,SFRD_model,Neijssel_pess_Strolger_Langer_Panter to Neijssel_pess_Strolger_Langer_FurlDouble,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,574.91,714.15,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Strolger_Langer_FurlSingle,Neijssel_pess_Strolger_Langer_FurlDouble,star formation history,SFRD_model,Neijssel_pess_Strolger_Langer_FurlSingle to Neijssel_pess_Strolger_Langer_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,688.91,714.15,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Strolger_LangerOff_Panter,Neijssel_pess_Strolger_LangerOff_FurlSingle,star formation history,SFRD_model,Neijssel_pess_Strolger_LangerOff_Panter to Neijssel_pess_Strolger_LangerOff_FurlSingle,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,132.55,259.14,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Strolger_LangerOff_Panter,Neijssel_pess_Strolger_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_pess_Strolger_LangerOff_Panter to Neijssel_pess_Strolger_LangerOff_FurlDouble,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,132.55,276.57,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_pess_Strolger_LangerOff_FurlSingle,Neijssel_pess_Strolger_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_pess_Strolger_LangerOff_FurlSingle to Neijssel_pess_Strolger_LangerOff_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,259.14,276.57,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_Panter,Neijssel_opt_Strolger_Ma_Panter,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_Panter to Neijssel_opt_Strolger_Ma_Panter,Madau SFR,Strolger (2004) SFR,291.23,361.59,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_FurlSingle,Neijssel_opt_Strolger_Ma_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_FurlSingle to Neijssel_opt_Strolger_Ma_FurlSingle,Madau SFR,Strolger (2004) SFR,408.74,523.11,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_FurlDouble,Neijssel_opt_Strolger_Ma_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_FurlDouble to Neijssel_opt_Strolger_Ma_FurlDouble,Madau SFR,Strolger (2004) SFR,431.55,547.87,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_Panter,Neijssel_opt_Strolger_Langer_Panter,star formation history,SFRD_model,Neijssel_opt_Madau_Langer_Panter to Neijssel_opt_Strolger_Langer_Panter,Madau SFR,Strolger (2004) SFR,938.86,1061.19,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_FurlSingle,Neijssel_opt_Strolger_Langer_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Madau_Langer_FurlSingle to Neijssel_opt_Strolger_Langer_FurlSingle,Madau SFR,Strolger (2004) SFR,1002.87,1118.71,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_FurlDouble,Neijssel_opt_Strolger_Langer_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_Langer_FurlDouble to Neijssel_opt_Strolger_Langer_FurlDouble,Madau SFR,Strolger (2004) SFR,1042.93,1157.22,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_LangerOff_Panter,Neijssel_opt_Strolger_LangerOff_Panter,star formation history,SFRD_model,Neijssel_opt_Madau_LangerOff_Panter to Neijssel_opt_Strolger_LangerOff_Panter,Madau SFR,Strolger (2004) SFR,190.7,291.8,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_LangerOff_FurlSingle,Neijssel_opt_Strolger_LangerOff_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Madau_LangerOff_FurlSingle to Neijssel_opt_Strolger_LangerOff_FurlSingle,Madau SFR,Strolger (2004) SFR,317.64,440.74,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_LangerOff_FurlDouble,Neijssel_opt_Strolger_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_LangerOff_FurlDouble to Neijssel_opt_Strolger_LangerOff_FurlDouble,Madau SFR,Strolger (2004) SFR,335.02,460.27,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_Panter,Neijssel_opt_Madau_Langer_Panter,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_Panter to Neijssel_opt_Madau_Langer_Panter,Ma (2004) MZ,Langer (2006) MZ,291.23,938.86,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_Panter,Neijssel_opt_Madau_LangerOff_Panter,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_Panter to Neijssel_opt_Madau_LangerOff_Panter,Ma (2004) MZ,Langer (2006) + offset MZ,291.23,190.7,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_Panter,Neijssel_opt_Madau_LangerOff_Panter,star formation history,SFRD_model,Neijssel_opt_Madau_Langer_Panter to Neijssel_opt_Madau_LangerOff_Panter,Langer (2006) MZ,Langer (2006) + offset MZ,938.86,190.7,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_FurlSingle,Neijssel_opt_Madau_Langer_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_FurlSingle to Neijssel_opt_Madau_Langer_FurlSingle,Ma (2004) MZ,Langer (2006) MZ,408.74,1002.87,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_FurlSingle,Neijssel_opt_Madau_LangerOff_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_FurlSingle to Neijssel_opt_Madau_LangerOff_FurlSingle,Ma (2004) MZ,Langer (2006) + offset MZ,408.74,317.64,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_FurlSingle,Neijssel_opt_Madau_LangerOff_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Madau_Langer_FurlSingle to Neijssel_opt_Madau_LangerOff_FurlSingle,Langer (2006) MZ,Langer (2006) + offset MZ,1002.87,317.64,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_FurlDouble,Neijssel_opt_Madau_Langer_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_FurlDouble to Neijssel_opt_Madau_Langer_FurlDouble,Ma (2004) MZ,Langer (2006) MZ,431.55,1042.93,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_FurlDouble,Neijssel_opt_Madau_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_FurlDouble to Neijssel_opt_Madau_LangerOff_FurlDouble,Ma (2004) MZ,Langer (2006) + offset MZ,431.55,335.02,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_FurlDouble,Neijssel_opt_Madau_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_Langer_FurlDouble to Neijssel_opt_Madau_LangerOff_FurlDouble,Langer (2006) MZ,Langer (2006) + offset MZ,1042.93,335.02,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_Panter,Neijssel_opt_Strolger_Langer_Panter,star formation history,SFRD_model,Neijssel_opt_Strolger_Ma_Panter to Neijssel_opt_Strolger_Langer_Panter,Ma (2004) MZ,Langer (2006) MZ,361.59,1061.19,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_Panter,Neijssel_opt_Strolger_LangerOff_Panter,star formation history,SFRD_model,Neijssel_opt_Strolger_Ma_Panter to Neijssel_opt_Strolger_LangerOff_Panter,Ma (2004) MZ,Langer (2006) + offset MZ,361.59,291.8,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_Panter,Neijssel_opt_Strolger_LangerOff_Panter,star formation history,SFRD_model,Neijssel_opt_Strolger_Langer_Panter to Neijssel_opt_Strolger_LangerOff_Panter,Langer (2006) MZ,Langer (2006) + offset MZ,1061.19,291.8,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_FurlSingle,Neijssel_opt_Strolger_Langer_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Strolger_Ma_FurlSingle to Neijssel_opt_Strolger_Langer_FurlSingle,Ma (2004) MZ,Langer (2006) MZ,523.11,1118.71,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_FurlSingle,Neijssel_opt_Strolger_LangerOff_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Strolger_Ma_FurlSingle to Neijssel_opt_Strolger_LangerOff_FurlSingle,Ma (2004) MZ,Langer (2006) + offset MZ,523.11,440.74,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_FurlSingle,Neijssel_opt_Strolger_LangerOff_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Strolger_Langer_FurlSingle to Neijssel_opt_Strolger_LangerOff_FurlSingle,Langer (2006) MZ,Langer (2006) + offset MZ,1118.71,440.74,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_FurlDouble,Neijssel_opt_Strolger_Langer_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Strolger_Ma_FurlDouble to Neijssel_opt_Strolger_Langer_FurlDouble,Ma (2004) MZ,Langer (2006) MZ,547.87,1157.22,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_FurlDouble,Neijssel_opt_Strolger_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Strolger_Ma_FurlDouble to Neijssel_opt_Strolger_LangerOff_FurlDouble,Ma (2004) MZ,Langer (2006) + offset MZ,547.87,460.27,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_FurlDouble,Neijssel_opt_Strolger_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Strolger_Langer_FurlDouble to Neijssel_opt_Strolger_LangerOff_FurlDouble,Langer (2006) MZ,Langer (2006) + offset MZ,1157.22,460.27,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_Panter,Neijssel_opt_Madau_Ma_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_Panter to Neijssel_opt_Madau_Ma_FurlSingle,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,291.23,408.74,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_Panter,Neijssel_opt_Madau_Ma_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_Panter to Neijssel_opt_Madau_Ma_FurlDouble,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,291.23,431.55,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_FurlSingle,Neijssel_opt_Madau_Ma_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_Ma_FurlSingle to Neijssel_opt_Madau_Ma_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,408.74,431.55,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_Panter,Neijssel_opt_Madau_Langer_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Madau_Langer_Panter to Neijssel_opt_Madau_Langer_FurlSingle,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,938.86,1002.87,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_Panter,Neijssel_opt_Madau_Langer_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_Langer_Panter to Neijssel_opt_Madau_Langer_FurlDouble,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,938.86,1042.93,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_FurlSingle,Neijssel_opt_Madau_Langer_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_Langer_FurlSingle to Neijssel_opt_Madau_Langer_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,1002.87,1042.93,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_LangerOff_Panter,Neijssel_opt_Madau_LangerOff_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Madau_LangerOff_Panter to Neijssel_opt_Madau_LangerOff_FurlSingle,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,190.7,317.64,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_LangerOff_Panter,Neijssel_opt_Madau_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_LangerOff_Panter to Neijssel_opt_Madau_LangerOff_FurlDouble,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,190.7,335.02,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_LangerOff_FurlSingle,Neijssel_opt_Madau_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Madau_LangerOff_FurlSingle to Neijssel_opt_Madau_LangerOff_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,317.64,335.02,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_Panter,Neijssel_opt_Strolger_Ma_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Strolger_Ma_Panter to Neijssel_opt_Strolger_Ma_FurlSingle,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,361.59,523.11,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_Panter,Neijssel_opt_Strolger_Ma_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Strolger_Ma_Panter to Neijssel_opt_Strolger_Ma_FurlDouble,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,361.59,547.87,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_FurlSingle,Neijssel_opt_Strolger_Ma_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Strolger_Ma_FurlSingle to Neijssel_opt_Strolger_Ma_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,523.11,547.87,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_Panter,Neijssel_opt_Strolger_Langer_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Strolger_Langer_Panter to Neijssel_opt_Strolger_Langer_FurlSingle,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,1061.19,1118.71,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_Panter,Neijssel_opt_Strolger_Langer_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Strolger_Langer_Panter to Neijssel_opt_Strolger_Langer_FurlDouble,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,1061.19,1157.22,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_FurlSingle,Neijssel_opt_Strolger_Langer_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Strolger_Langer_FurlSingle to Neijssel_opt_Strolger_Langer_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,1118.71,1157.22,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_LangerOff_Panter,Neijssel_opt_Strolger_LangerOff_FurlSingle,star formation history,SFRD_model,Neijssel_opt_Strolger_LangerOff_Panter to Neijssel_opt_Strolger_LangerOff_FurlSingle,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,291.8,440.74,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_LangerOff_Panter,Neijssel_opt_Strolger_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Strolger_LangerOff_Panter to Neijssel_opt_Strolger_LangerOff_FurlDouble,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,291.8,460.27,7,BH-BH
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_LangerOff_FurlSingle,Neijssel_opt_Strolger_LangerOff_FurlDouble,star formation history,SFRD_model,Neijssel_opt_Strolger_LangerOff_FurlSingle to Neijssel_opt_Strolger_LangerOff_FurlDouble,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,440.74,460.27,7,BH-BH
Belczynski_2020_StarTrack,Belczynski et al. (2020),StarTrack,A,B,angular momentum,BH_spin_coupling,A to B,no coupling (default),magnetic spin-down,579,43.8,9,BH-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-B-RMAX2,stellar tracks,max_stellar_radius,R23-A-Fiducial to R23-B-RMAX2,fiducial SSE,RMAX METISSE boost,68.1,65.8,10,BH-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-C-RMAX3,stellar tracks,max_stellar_radius,R23-A-Fiducial to R23-C-RMAX3,fiducial SSE,RMAX METISSE MESA,68.1,46.6,10,BH-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-D-RMAX4,stellar tracks,max_stellar_radius,R23-A-Fiducial to R23-D-RMAX4,fiducial SSE,RMAX MESA MLT++,68.1,18.7,10,BH-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-E-RMAX4B,stellar tracks,max_stellar_radius,R23-A-Fiducial to R23-E-RMAX4B,fiducial SSE,RMAX MESA no-MLT++,68.1,65.6,10,BH-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-B-RMAX2,R23-C-RMAX3,stellar tracks,max_stellar_radius,R23-B-RMAX2 to R23-C-RMAX3,RMAX METISSE boost,RMAX METISSE MESA,65.8,46.6,10,BH-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-B-RMAX2,R23-D-RMAX4,stellar tracks,max_stellar_radius,R23-B-RMAX2 to R23-D-RMAX4,RMAX METISSE boost,RMAX MESA MLT++,65.8,18.7,10,BH-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-B-RMAX2,R23-E-RMAX4B,stellar tracks,max_stellar_radius,R23-B-RMAX2 to R23-E-RMAX4B,RMAX METISSE boost,RMAX MESA no-MLT++,65.8,65.6,10,BH-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-C-RMAX3,R23-D-RMAX4,stellar tracks,max_stellar_radius,R23-C-RMAX3 to R23-D-RMAX4,RMAX METISSE MESA,RMAX MESA MLT++,46.6,18.7,10,BH-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-C-RMAX3,R23-E-RMAX4B,stellar tracks,max_stellar_radius,R23-C-RMAX3 to R23-E-RMAX4B,RMAX METISSE MESA,RMAX MESA no-MLT++,46.6,65.6,10,BH-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-D-RMAX4,R23-E-RMAX4B,stellar tracks,max_stellar_radius,R23-D-RMAX4 to R23-E-RMAX4B,RMAX MESA MLT++,RMAX MESA no-MLT++,18.7,65.6,10,BH-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-B-RMAX2,stellar tracks,max_stellar_radius,R23-A-Fiducial to R23-B-RMAX2,fiducial SSE,RMAX METISSE boost,15.6,14.9,10,NS-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-C-RMAX3,stellar tracks,max_stellar_radius,R23-A-Fiducial to R23-C-RMAX3,fiducial SSE,RMAX METISSE MESA,15.6,19.7,10,NS-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-D-RMAX4,stellar tracks,max_stellar_radius,R23-A-Fiducial to R23-D-RMAX4,fiducial SSE,RMAX MESA MLT++,15.6,9.5,10,NS-BH
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-E-RMAX4B,stellar tracks,max_stellar_radius,R23-A-Fiducial to R23-E-RMAX4B,fiducial SSE,RMAX MESA no-MLT++,15.6,22.9,10,NS-BH
